contigs_cluasted570;size=1	37102	No	NA	57	17	0	Medium-quality	Genome-fragment	60.59	HMM-based (lower-bound)	0.0	1.0	low-confidence DTR
contigs_cluasted571;size=1	37087	No	NA	62	26	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
contigs_cluasted572;size=2	37038	No	NA	45	12	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
contigs_cluasted575;size=1	36979	No	NA	57	11	3	Medium-quality	Genome-fragment	50.02	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted576;size=1	36944	No	NA	62	18	1	High-quality	High-quality	96.89	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted579;size=1	36814	No	NA	59	19	0	Complete	High-quality	100.0	DTR (medium-confidence)	0.0	1.0	
contigs_cluasted580;size=1	36773	No	NA	49	1	42	Medium-quality	Genome-fragment	51.55	HMM-based (lower-bound)	0.0	1.0	
contigs_cluasted581;size=1	36700	No	NA	61	17	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
contigs_cluasted582;size=1	36692	No	NA	53	26	0	Medium-quality	Genome-fragment	60.92	AAI-based (medium-confidence)	0.0	1.0	
contigs_cluasted584;size=1	36664	No	NA	65	20	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
contigs_cluasted586;size=1	36632	No	NA	57	19	0	Medium-quality	Genome-fragment	63.49	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted588;size=1	36578	No	NA	61	24	0	High-quality	High-quality	94.2	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted591;size=1	36471	No	NA	53	14	1	High-quality	High-quality	94.65	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted592;size=2	36444	No	NA	45	11	0	Medium-quality	Genome-fragment	84.34	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted593;size=1	36376	No	NA	53	19	1	Medium-quality	Genome-fragment	76.85	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted594;size=2	36338	No	NA	51	24	0	Medium-quality	Genome-fragment	73.1	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted601;size=3	36171	No	NA	52	10	1	Medium-quality	Genome-fragment	77.28	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted602;size=4	36049	No	NA	56	16	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
contigs_cluasted603;size=1	35981	No	NA	39	0	4	Medium-quality	Genome-fragment	70.26	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
contigs_cluasted606;size=1	35917	No	NA	39	0	18	Medium-quality	Genome-fragment	59.99	AAI-based (high-confidence)	0.0	1.0	no viral genes detected
contigs_cluasted607;size=1	35914	No	NA	26	4	1	Medium-quality	Genome-fragment	53.39	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted608;size=2	35903	No	NA	47	13	2	High-quality	High-quality	93.87	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted609;size=2	35897	No	NA	57	26	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
contigs_cluasted611;size=1	35880	No	NA	54	17	1	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
contigs_cluasted612;size=1	35809	No	NA	48	12	1	Medium-quality	Genome-fragment	70.58	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted614;size=1	35746	No	NA	49	24	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted616;size=1	35693	No	NA	32	0	18	Medium-quality	Genome-fragment	79.73	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
contigs_cluasted618;size=1	35629	No	NA	32	1	20	Medium-quality	Genome-fragment	66.65	HMM-based (lower-bound)	0.0	1.0	
contigs_cluasted619;size=2	35627	No	NA	47	5	3	Medium-quality	Genome-fragment	60.61	AAI-based (medium-confidence)	0.0	1.0	
contigs_cluasted620;size=1	35626	No	NA	54	20	1	Medium-quality	Genome-fragment	53.43	HMM-based (lower-bound)	0.0	1.0	
contigs_cluasted621;size=3	35621	No	NA	55	19	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
contigs_cluasted622;size=1	35569	No	NA	60	13	2	Medium-quality	Genome-fragment	57.75	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted627;size=1	35478	No	NA	60	11	1	Medium-quality	Genome-fragment	50.79	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted629;size=1	35415	No	NA	57	19	0	High-quality	High-quality	95.0	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted630;size=1	35406	No	NA	56	20	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted631;size=1	35366	No	NA	55	20	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
contigs_cluasted633;size=2	35351	No	NA	57	17	0	High-quality	High-quality	99.2	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted634;size=2	35349	No	NA	61	17	0	High-quality	High-quality	99.7	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted635;size=17	35296	No	NA	39	8	1	Medium-quality	Genome-fragment	72.92	AAI-based (medium-confidence)	0.0	1.0	
contigs_cluasted638;size=1	35183	No	NA	52	18	0	Medium-quality	Genome-fragment	76.78	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted640;size=1	35141	No	NA	67	22	1	High-quality	High-quality	93.27	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted642;size=1	35120	No	NA	65	26	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
contigs_cluasted643;size=3	35059	No	NA	51	13	0	Medium-quality	Genome-fragment	80.99	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted644;size=1	35059	No	NA	38	16	0	Medium-quality	Genome-fragment	53.44	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted646;size=1	35052	No	NA	58	20	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
contigs_cluasted647;size=1	35014	No	NA	59	18	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
contigs_cluasted648;size=1	35008	No	NA	59	18	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted652;size=4	34950	No	NA	64	17	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
contigs_cluasted654;size=1	34708	No	NA	54	19	2	Medium-quality	Genome-fragment	85.53	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted656;size=1	34532	No	NA	43	8	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
contigs_cluasted657;size=2	34450	No	NA	54	19	1	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
contigs_cluasted660;size=2	34405	No	NA	49	22	1	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
contigs_cluasted661;size=2	34396	No	NA	54	11	0	Medium-quality	Genome-fragment	58.72	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted662;size=2	34390	No	NA	63	19	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted664;size=1	34372	No	NA	51	15	1	Medium-quality	Genome-fragment	70.28	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted665;size=2	34364	No	NA	54	16	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
contigs_cluasted666;size=1	34296	No	NA	48	7	1	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted667;size=2	34198	No	NA	49	9	0	Medium-quality	Genome-fragment	73.94	AAI-based (high-confidence)	0.0	1.0	low-confidence ITR
contigs_cluasted669;size=1	34046	No	NA	58	16	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
contigs_cluasted670;size=1	33979	No	NA	45	12	0	Medium-quality	Genome-fragment	80.85	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted671;size=1	33956	No	NA	51	23	0	High-quality	High-quality	90.45	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted672;size=2	33943	No	NA	54	19	0	Medium-quality	Genome-fragment	80.06	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted673;size=1	33938	No	NA	47	21	1	Medium-quality	Genome-fragment	85.27	AAI-based (medium-confidence)	0.0	1.0	
contigs_cluasted676;size=1	33876	No	NA	62	14	1	Medium-quality	Genome-fragment	55.3	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted679;size=1	33664	No	NA	30	6	4	Medium-quality	Genome-fragment	71.59	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted682;size=6	33564	No	NA	42	10	0	Medium-quality	Genome-fragment	81.27	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted684;size=2	33500	No	NA	38	7	3	Medium-quality	Genome-fragment	60.77	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted685;size=1	33490	No	NA	42	20	0	Medium-quality	Genome-fragment	82.48	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted686;size=1	33380	No	NA	52	16	1	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
contigs_cluasted687;size=4	33366	No	NA	46	14	1	Medium-quality	Genome-fragment	58.91	HMM-based (lower-bound)	0.0	1.0	
contigs_cluasted688;size=1	33308	No	NA	31	1	21	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
contigs_cluasted689;size=1	33303	No	NA	61	20	2	High-quality	High-quality	95.61	AAI-based (medium-confidence)	0.0	1.0	
contigs_cluasted693;size=1	33122	No	NA	42	14	0	Medium-quality	Genome-fragment	83.28	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted695;size=1	33083	No	NA	45	15	0	High-quality	High-quality	92.58	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted696;size=2	33068	No	NA	60	21	1	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
contigs_cluasted698;size=1	33025	No	NA	27	1	16	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
contigs_cluasted699;size=1	32955	No	NA	49	22	0	High-quality	High-quality	92.75	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted701;size=2	32908	No	NA	45	11	2	Medium-quality	Genome-fragment	78.58	AAI-based (medium-confidence)	0.0	1.0	
contigs_cluasted703;size=3	32863	No	NA	43	10	1	Medium-quality	Genome-fragment	71.64	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted704;size=1	32854	No	NA	45	12	0	Medium-quality	Genome-fragment	81.63	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted705;size=1	32830	No	NA	43	21	0	Medium-quality	Genome-fragment	50.83	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted706;size=1	32799	No	NA	48	17	0	Medium-quality	Genome-fragment	85.72	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted709;size=1	32590	No	NA	56	15	0	Complete	High-quality	100.0	DTR (medium-confidence)	0.0	1.0	
contigs_cluasted710;size=1	32554	No	NA	44	11	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
contigs_cluasted711;size=1	32540	No	NA	55	13	0	Medium-quality	Genome-fragment	81.63	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted713;size=1	32503	No	NA	50	9	1	Medium-quality	Genome-fragment	60.85	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted714;size=1	32488	No	NA	52	18	0	High-quality	High-quality	93.52	AAI-based (medium-confidence)	0.0	1.0	
contigs_cluasted716;size=1	32470	No	NA	44	11	3	Medium-quality	Genome-fragment	78.35	AAI-based (medium-confidence)	0.0	1.0	
contigs_cluasted717;size=1	32465	No	NA	48	11	1	Medium-quality	Genome-fragment	76.38	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted718;size=1	32378	No	NA	38	6	0	Medium-quality	Genome-fragment	71.7	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted722;size=2	32264	No	NA	40	20	1	Medium-quality	Genome-fragment	80.0	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted723;size=1	32254	No	NA	36	1	13	Medium-quality	Genome-fragment	62.99	AAI-based (medium-confidence)	0.0	1.0	
contigs_cluasted724;size=2	32229	No	NA	41	25	0	Medium-quality	Genome-fragment	71.64	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted727;size=3	32132	No	NA	44	14	1	Medium-quality	Genome-fragment	87.71	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted729;size=1	32096	No	NA	51	11	2	Medium-quality	Genome-fragment	56.48	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted732;size=1	31997	No	NA	43	21	0	Medium-quality	Genome-fragment	53.4	AAI-based (medium-confidence)	0.0	1.0	
contigs_cluasted734;size=1	31921	No	NA	66	5	2	Medium-quality	Genome-fragment	55.32	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted735;size=1	31792	No	NA	39	6	1	High-quality	High-quality	95.51	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted736;size=1	31788	No	NA	49	12	0	Medium-quality	Genome-fragment	52.54	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted739;size=1	31724	No	NA	50	12	2	Medium-quality	Genome-fragment	55.96	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted740;size=1	31721	No	NA	40	19	1	Medium-quality	Genome-fragment	51.32	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted741;size=1	31695	No	NA	44	22	0	Medium-quality	Genome-fragment	52.66	AAI-based (medium-confidence)	0.0	1.0	
contigs_cluasted744;size=1	31679	No	NA	34	1	24	High-quality	High-quality	94.85	HMM-based (lower-bound)	0.0	1.0	
contigs_cluasted745;size=1	31655	No	NA	74	9	0	Medium-quality	Genome-fragment	50.4	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted746;size=3	31650	No	NA	43	20	0	Medium-quality	Genome-fragment	51.7	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted748;size=1	31641	No	NA	29	9	0	Medium-quality	Genome-fragment	73.93	AAI-based (medium-confidence)	0.0	1.0	
contigs_cluasted750;size=1	31558	No	NA	45	16	1	Medium-quality	Genome-fragment	75.99	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted751;size=1	31554	No	NA	55	16	3	Medium-quality	Genome-fragment	82.21	AAI-based (medium-confidence)	0.0	1.0	
contigs_cluasted757;size=1	31339	No	NA	50	9	0	Medium-quality	Genome-fragment	68.42	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted761;size=2	31193	No	NA	50	18	3	High-quality	High-quality	96.8	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted762;size=1	31084	No	NA	51	11	1	Medium-quality	Genome-fragment	50.74	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted764;size=1	31047	No	NA	35	13	1	High-quality	High-quality	92.08	AAI-based (medium-confidence)	0.0	1.0	
contigs_cluasted768;size=1	30972	No	NA	45	17	0	Medium-quality	Genome-fragment	73.59	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted769;size=2	30953	No	NA	57	15	0	Medium-quality	Genome-fragment	55.34	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted770;size=1	30944	No	NA	54	13	0	Medium-quality	Genome-fragment	72.44	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted771;size=1	30931	No	NA	61	14	1	Medium-quality	Genome-fragment	73.14	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted772;size=1	30867	No	NA	31	13	0	Medium-quality	Genome-fragment	75.39	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted773;size=2	30847	No	NA	43	9	0	Medium-quality	Genome-fragment	50.78	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted774;size=1	30842	No	NA	40	6	1	Medium-quality	Genome-fragment	78.05	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted775;size=1	30834	No	NA	42	14	0	Medium-quality	Genome-fragment	84.58	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted776;size=1	30826	No	NA	25	0	10	Medium-quality	Genome-fragment	66.31	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
contigs_cluasted777;size=1	30795	No	NA	31	9	0	Medium-quality	Genome-fragment	64.17	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted778;size=2	30779	No	NA	37	6	2	Medium-quality	Genome-fragment	73.02	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted779;size=2	30775	No	NA	42	20	0	Medium-quality	Genome-fragment	67.18	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted780;size=1	30756	No	NA	47	18	0	Medium-quality	Genome-fragment	74.96	AAI-based (medium-confidence)	0.0	1.0	
contigs_cluasted782;size=1	30736	No	NA	40	13	0	Medium-quality	Genome-fragment	66.51	AAI-based (medium-confidence)	0.0	1.0	
contigs_cluasted783;size=1	30728	No	NA	36	23	0	Medium-quality	Genome-fragment	74.52	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted784;size=1	30685	No	NA	44	13	0	Medium-quality	Genome-fragment	89.88	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted785;size=1	30675	No	NA	39	9	0	Medium-quality	Genome-fragment	51.08	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted787;size=1	30644	No	NA	40	7	1	Medium-quality	Genome-fragment	53.52	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted789;size=1	30584	No	NA	39	19	1	Medium-quality	Genome-fragment	86.29	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted791;size=2	30568	No	NA	28	1	1	Medium-quality	Genome-fragment	66.54	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted793;size=1	30537	No	NA	44	10	0	Medium-quality	Genome-fragment	58.62	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted796;size=1	30452	No	NA	52	16	0	Medium-quality	Genome-fragment	71.96	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted799;size=1	30332	No	NA	51	15	0	Medium-quality	Genome-fragment	75.99	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted802;size=12	30245	No	NA	51	12	1	High-quality	High-quality	98.18	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted805;size=3	30132	No	NA	44	15	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.0	
contigs_cluasted806;size=1	30059	No	NA	58	5	0	Medium-quality	Genome-fragment	53.58	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted807;size=1	30049	No	NA	33	0	16	Medium-quality	Genome-fragment	72.06	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
contigs_cluasted811;size=1	29866	No	NA	49	8	1	Medium-quality	Genome-fragment	50.46	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted815;size=1	29712	No	NA	46	28	0	Medium-quality	Genome-fragment	63.45	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted818;size=1	29670	No	NA	40	14	0	Medium-quality	Genome-fragment	77.82	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted824;size=1	29555	No	NA	44	9	2	Medium-quality	Genome-fragment	58.22	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted826;size=1	29489	No	NA	50	16	0	Medium-quality	Genome-fragment	66.12	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted827;size=1	29487	No	NA	37	17	0	Medium-quality	Genome-fragment	75.58	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted830;size=1	29474	No	NA	43	8	4	Medium-quality	Genome-fragment	80.11	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted834;size=1	29282	No	NA	40	20	0	Medium-quality	Genome-fragment	70.04	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted835;size=1	29274	No	NA	37	17	0	Medium-quality	Genome-fragment	53.76	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted836;size=1	29265	No	NA	43	14	1	Medium-quality	Genome-fragment	54.84	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted837;size=1	29260	No	NA	34	16	0	Medium-quality	Genome-fragment	69.2	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted838;size=1	29213	No	NA	46	19	2	Medium-quality	Genome-fragment	60.24	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted843;size=1	29134	No	NA	61	11	0	Medium-quality	Genome-fragment	63.38	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted844;size=1	29111	No	NA	45	12	0	Medium-quality	Genome-fragment	68.7	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted847;size=1	29022	No	NA	29	1	21	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
contigs_cluasted854;size=4	28924	No	NA	41	15	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted855;size=1	28895	No	NA	35	12	0	Medium-quality	Genome-fragment	60.69	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted859;size=2	28743	No	NA	50	21	4	Medium-quality	Genome-fragment	79.31	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted860;size=1	28641	No	NA	33	12	0	Medium-quality	Genome-fragment	69.39	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted863;size=1	28593	No	NA	38	17	0	Medium-quality	Genome-fragment	80.17	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted869;size=1	28475	No	NA	43	7	2	Medium-quality	Genome-fragment	62.13	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted872;size=1	28459	No	NA	38	16	0	Medium-quality	Genome-fragment	68.2	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted874;size=1	28418	No	NA	35	21	1	Medium-quality	Genome-fragment	63.03	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted875;size=1	28413	No	NA	44	16	0	Medium-quality	Genome-fragment	65.54	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted877;size=1	28387	No	NA	46	12	0	Medium-quality	Genome-fragment	52.89	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted879;size=2	28315	No	NA	46	13	0	Medium-quality	Genome-fragment	67.14	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted880;size=7	28298	No	NA	38	12	0	Medium-quality	Genome-fragment	77.24	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted881;size=1	28259	No	NA	42	7	2	Medium-quality	Genome-fragment	52.9	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted883;size=1	28226	No	NA	46	16	1	Medium-quality	Genome-fragment	79.8	AAI-based (medium-confidence)	0.0	1.0	low-confidence ITR
contigs_cluasted884;size=1	28215	No	NA	38	11	2	Medium-quality	Genome-fragment	72.1	AAI-based (medium-confidence)	0.0	1.0	
contigs_cluasted885;size=1	28199	No	NA	44	11	1	High-quality	High-quality	91.42	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted886;size=2	28139	No	NA	47	11	0	Medium-quality	Genome-fragment	61.79	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted887;size=2	28124	No	NA	50	4	0	Medium-quality	Genome-fragment	54.06	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted888;size=1	28100	No	NA	42	16	1	Medium-quality	Genome-fragment	79.87	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted889;size=4	28096	No	NA	42	14	2	Medium-quality	Genome-fragment	74.73	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted896;size=1	27867	No	NA	40	19	0	Medium-quality	Genome-fragment	56.35	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted897;size=1	27845	No	NA	38	13	0	Medium-quality	Genome-fragment	62.55	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted898;size=1	27837	No	NA	47	13	0	Medium-quality	Genome-fragment	56.34	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted900;size=1	27793	No	NA	48	8	0	Medium-quality	Genome-fragment	61.85	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted902;size=1	27765	No	NA	28	1	6	High-quality	High-quality	100.0	HMM-based (lower-bound)	0.0	1.0	
contigs_cluasted904;size=1	27716	No	NA	43	16	0	Medium-quality	Genome-fragment	84.76	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted911;size=3	27546	No	NA	35	7	0	Medium-quality	Genome-fragment	67.94	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted912;size=1	27541	No	NA	25	0	13	High-quality	High-quality	96.0	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
contigs_cluasted913;size=1	27522	No	NA	39	16	0	Medium-quality	Genome-fragment	75.28	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted914;size=2	27517	No	NA	37	8	1	Medium-quality	Genome-fragment	61.02	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted916;size=1	27473	No	NA	22	1	8	Medium-quality	Genome-fragment	50.77	AAI-based (medium-confidence)	0.0	1.0	
contigs_cluasted917;size=1	27464	No	NA	47	23	0	Medium-quality	Genome-fragment	84.39	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted919;size=1	27440	No	NA	39	15	0	Medium-quality	Genome-fragment	71.25	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted921;size=1	27398	No	NA	33	14	0	Medium-quality	Genome-fragment	72.98	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted926;size=2	27264	No	NA	43	7	0	Medium-quality	Genome-fragment	75.16	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted928;size=1	27102	No	NA	42	19	1	Medium-quality	Genome-fragment	82.95	AAI-based (medium-confidence)	0.0	1.0	
contigs_cluasted932;size=1	27007	No	NA	27	5	0	Medium-quality	Genome-fragment	54.31	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted933;size=1	26997	No	NA	22	0	11	Medium-quality	Genome-fragment	64.94	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
contigs_cluasted934;size=1	26954	No	NA	43	11	1	Medium-quality	Genome-fragment	78.99	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted937;size=2	26888	No	NA	51	11	2	Medium-quality	Genome-fragment	73.81	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted938;size=1	26826	No	NA	29	2	1	Medium-quality	Genome-fragment	56.14	AAI-based (medium-confidence)	0.0	1.0	
contigs_cluasted941;size=1	26800	No	NA	41	12	0	Medium-quality	Genome-fragment	58.51	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted943;size=1	26789	No	NA	39	13	1	Medium-quality	Genome-fragment	71.36	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted947;size=2	26691	No	NA	37	8	1	Medium-quality	Genome-fragment	55.14	AAI-based (medium-confidence)	0.0	1.0	
contigs_cluasted954;size=1	26544	No	NA	45	14	0	Medium-quality	Genome-fragment	54.31	AAI-based (medium-confidence)	0.0	1.0	
contigs_cluasted955;size=1	26539	No	NA	24	0	1	Medium-quality	Genome-fragment	63.52	AAI-based (medium-confidence)	0.0	1.0	no viral genes detected
contigs_cluasted956;size=1	26535	No	NA	39	10	1	Medium-quality	Genome-fragment	81.78	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted960;size=1	26413	No	NA	56	9	0	Medium-quality	Genome-fragment	61.14	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted962;size=1	26407	No	NA	38	9	1	Medium-quality	Genome-fragment	58.72	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted963;size=1	26379	No	NA	28	11	1	Medium-quality	Genome-fragment	59.53	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted964;size=1	26369	No	NA	35	14	0	Medium-quality	Genome-fragment	64.41	AAI-based (high-confidence)	0.0	1.0	
contigs_cluasted966;size=1	26351	No	NA	40	13	0	Medium-quality	Genome-fragment	75.58	AAI-based (high-confidence)	0.0	1.0	
